"IMAGE","GN","CN","ACCT_NO","CONT_NO","LINE_NO","LINE_STAT","SERV_CODE","BILL_CYCL","DISTRICT","TENURE","CHURN","SECURED_REVENUE","CHURN_REASON","CHURN_GROUP","CURRENT_MTH_CHURN","COSTCENTRE"
31-MAR-19,"GN99999","CN99999999","94369014","001","000072268","AC","ES100FSN","01","CENTRAL DISTRICT",58,"N",319,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94960002","001","000081168","AC","VS100DUR","01","SHEUNG WAN",36,"Y",90,"Relocate to non-coverage(w/prof)","Relocate to non-coverage(w/prof)","N","SCFY"
31-MAR-19,"GN05236","CN00008094","90842303","001","000037021","AC","VS100FSN","01","CHEUNG SHA WAN",123,"N",358,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95491874","001","000087058","AC","ES100DUN","01","KWAI CHUNG",22,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93303592","001","000060679","AC","VS010DUN","01","TSEUNG KWAN O",92,"Y",742.48,"Closing Business","Closing Business","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94554789","001","000074862","AC","VAXMXMFSRN1","01","TSUEN WAN",50,"N",211,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94921715","001","000080595","AC","PF100DUR","01","CENTRAL DISTRICT",38,"N",160,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94295607","001","000070871","AC","VS030DUN","01","SHA TIN",61,"N",246,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95194221","001","000083519","AC","VS100DUR","01","WAN CHAI",30,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","71708705","001","000005967","AC","ES100FSR","01","HUNG HOM",197,"N",435,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95145686","001","000083056","AC","VS100DUN","01","KWAI CHUNG",31,"N",90,"","","N","SCFY"
31-MAR-19,"GN11331","CN00014993","95036281","001","000083736","AC","PF500FSN","01","KWUN TONG",34,"N",7287.03,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93438844","001","000061278","AC","VS100DUR","01","HUNG HOM",90,"N",148,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95096327","001","000083330","AC","PF300DUN","01","WONG TAI SIN",32,"N",340,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95597720","001","000088194","AC","EAXMXMFSXX","01","SAI YING PUN",19,"N",242,"","","N","SCFY"
31-MAR-19,"GN00071","CN00000093","94307386","008","000088308","AC","PF1000DUNW0","01","POK FU LAM",61,"N",3698,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95588224","001","000088065","AC","VS100FSN","01","TUEN MUN",19,"N",168,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73865842","001","000014448","AC","VPXMXMDUXX","01","NORTH POINT",170,"N",172,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93198422","001","000060248","AC","VS100FSN","01","KWAI CHUNG",93,"N",245,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94323482","001","000071530","AC","PF100FSN","01","TSIM SHA TSUI",60,"N",458,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94328788","001","000071583","AC","VS100DUN","01","NORTH POINT",60,"N",178,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73944217","001","000014694","AC","VS100DUN","01","TAI KOK TSUI",169,"N",418,"","","N","SCFY"
31-MAR-19,"GN01401","CN00003003","94302445","002","000073252","AC","VAXMXMFSRN1","01","TUEN MUN",61,"N",385,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","72277916","001","000008605","AC","VS100DUN","01","SHA TIN",191,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94891751","001","000080202","AC","ES100DUR","01","KWUN TONG",39,"N",160,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94319381","003","000082158","AC","VPXMXMDUXX","01","SAI WAN HO",60,"N",476,"","","N","SCFY"
31-MAR-19,"GN03888","CN00006328","94655180","001","PON000120","AC","PF100FSSIP","01","TUEN MUN",47,"N",,"","","N","SCFD"
31-MAR-19,"GN03888","CN00006328","94655180","001","PON000220","AC","PF100FSSIP","01","WAN CHAI",47,"N",,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","74372624","001","000016640","AC","VS100DUSA","01","TSUEN WAN",164,"N",150,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75086256","001","000035325","AC","ES100DUN","01","SHEUNG WAN",154,"N",3460.28,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91547513","001","000052876","AC","VS100FSR","01","SHA TIN",112,"N",228,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95052023","001","000082092","AC","PF100DUR","01","KWUN TONG",34,"N",160,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95518593","001","000087316","AC","VS100DUN","01","TUEN MUN",22,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94083631","001","000087580","AC","VS100DUN","01","TSUEN WAN",70,"N",270,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95832358","001","000090956","AC","PF100DUN","01","TSUEN WAN",14,"N",185,"","","N","SCFY"
31-MAR-19,"GN07759","CN00010973","94394293","001","000080185","AC","VS100FSR","01","TO KWA WAN",56,"N",438,"","","N","SCFY"
31-MAR-19,"GN01944","CN00002484","95450649","001","000086738","AC","PF100DUH","01","SAI YING PUN",23,"N",27400,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","96170709","001","000093630","AC","PF1000DUN","01","KWAI CHUNG",7,"N",,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93587657","001","000062084","AC","VS100DUR","01","YAU MA TEI",88,"N",178,"","","N","SCFY"
31-MAR-19,"GN00423","CN00001325","76820257","001","000068258","AC","EA2M2MFM3X","01","SHA TIN",139,"N",2398,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","77324218","001","000026957","AC","VPXMXMDUXX","01","SHEUNG WAN",138,"N",173,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92263334","002","000065019","AC","PF100DUN","01","KOWLOON BAY",104,"N",248,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","74838921","001","000018943","AC","VS030DUR","01","CHEUNG SHA WAN",158,"N",289,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95828661","001","000090908","AC","PF100DUN","01","TSIM SHA TSUI EAST",14,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95244174","001","000084044","AC","PF100DUN","01","TUEN MUN",29,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94429644","001","000073245","AC","VS100DUR","01","TUEN MUN",54,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93633311","002","000078290","AC","PF300DUR","01","KWUN TONG",87,"N",316,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92690031","001","000058635","AC","PF100DUN","01","WAN CHAI",99,"N",188,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93982288","001","000066665","AC","VS100DUN","01","KWAI CHUNG",74,"N",174,"","","N","SCFY"
31-MAR-19,"GN03888","CN00006328","94655180","001","PON000023","AC","PF100FSSIP","01","SHA TIN",47,"N",,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","73768459","001","000013926","AC","VAXMXMFSXX","01","KWAI CHUNG",171,"N",242,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94158748","001","000068987","AC","ES100DUN","01","KOWLOON BAY",67,"N",214,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","70625306","001","000002203","AC","VS050FSR","01","CHEUNG SHA WAN",213,"N",329,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75700047","002","000033147","AC","VAXMXMFSXX","01","MONG KOK",146,"N",507,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90968892","001","000039914","AC","ES030FSN","01","TSUEN WAN",121,"N",250,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92235100","001","000056786","AC","PF100DUR","01","KWAI CHUNG",104,"N",158,"","","N","SCFY"
31-MAR-19,"GN01279","CN00014853","95685491","001","000089348","AC","PF100F8XH","01","SAI KUNG",17,"N",5900,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95918413","001","000091646","AC","VS100DUN","01","TUEN MUN",12,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73192726","001","000011545","AC","VPXMXMDUXX","01","TSIM SHA TSUI",179,"N",163,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73776841","002","000092717","AC","PF1000FSN","01","TSIM SHA TSUI EAST",171,"N",240,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95349379","001","000085400","AC","VS100DUN","01","KWAI CHUNG",26,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91147652","001","000045165","AC","ES100FSR","01","SHEUNG WAN",118,"N",250,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94287182","001","000093399","AC","PF1000DUN","01","NORTH POINT",62,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93985166","001","000084412","AC","ES100DUN","01","KWAI CHUNG",74,"Y",445,"Closing Business","Closing Business","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95219408","001","000083805","AC","VAXMXMFSXX","01","KWAI CHUNG",29,"N",496,"","","N","SCFY"
31-MAR-19,"GN05935","CN00008858","75728873","001","000087192","AC","VPXMXMDUXX","01","SHEUNG WAN",146,"N",734,"","","N","SCFY"
31-MAR-19,"GN00401","CN00000642","72536006","006","000070617","AC","PF1000DUPW0","01","HUNG HOM",186,"N",373.5,"","","N","SCFD"
31-MAR-19,"GN00108","CN00011873","94693801","004","000077199","AC","PF1000DUNW0","01","WONG TAI SIN",46,"N",,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","90042789","001","000028142","AC","VAXMXMFSXX","01","KOWLOON BAY",135,"N",232,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94137072","001","000072702","AC","VS030FSR","01","SHA TIN",68,"N",2175.94,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93454163","001","000061363","AC","VS030DUR","01","SHA TIN",90,"N",216,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95551149","001","000087645","AC","VS100DUN","01","KWAI CHUNG",21,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95934568","001","000091801","AC","PF300FSH","01","CENTRAL DISTRICT",12,"N",,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95211264","001","000083733","AC","VS100DUN","01","CAUSEWAY BAY",30,"Y",140,"Network Problem","Network Problem","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95194155","001","000083515","AC","VS100DUN","01","SAN PO KONG",30,"N",200,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95926739","001","000091716","AC","PF1000DUN","01","NORTH POINT",12,"N",220,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93847374","001","000064463","AC","VS100DUR","01","KOWLOON BAY",80,"N",654.52,"","","N","SCFY"
31-MAR-19,"GN00423","CN00006237","71308050","001","000074149","AC","PF100FSR","01","TSING YI",201,"N",161562.7,"","","N","SCFD"
31-MAR-19,"GN00423","CN00006237","71308050","001","000075011","AC","PF100FSR","01","TSEUNG KWAN O",201,"N",161562.7,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","90958455","001","000038872","AC","VPXMXMDUXX","01","YAU MA TEI",121,"N",120,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75628503","001","000023072","AC","VS030DUN","01","TUEN MUN",147,"N",136,"","","N","SCFY"
31-MAR-19,"GN06397","CN00009524","95865556","001","000091227","AC","PF1000F6H","01","SHA TIN",13,"N",1550,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","93794931","001","000063765","AC","PF100DUR","01","HUNG HOM",82,"N",304,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94634284","001","000077813","AC","PF100DUR","01","TUEN MUN",48,"N",178,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90399205","001","000030237","AC","VS100DUN","01","CAUSEWAY BAY",129,"N",198,"","","N","SCFY"
31-MAR-19,"GN06165","CN00009126","93789626","003","000077917","AC","VS100F6N","01","SAN PO KONG",83,"Y",5548,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
31-MAR-19,"GN05868","CN00008746","90411489","003","000066747","AC","VS030FSN","01","TSIM SHA TSUI",129,"N",15938,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95124525","001","000082803","AC","VS100DUN","01","TSIM SHA TSUI",32,"N",270.9,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93628949","001","000062298","AC","VS100FSN","01","HUNG HOM",87,"N",248,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95904892","001","000091542","AC","VPXMXMDUXX","01","TUEN MUN",13,"N",116,"","","N","SCFY"
31-MAR-19,"GN08786","CN99999999","95781332","001","000090452","AC","PF500FSV","01","LAI CHI KOK",15,"N",218,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94163409","002","000069813","AC","VS100DUN","01","KOWLOON BAY",67,"N",130,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91265694","001","000048071","AC","VPXMXMDUXX","01","TSUEN WAN",117,"N",148,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91185819","001","000045356","AC","VS100FSN","01","TSUEN WAN",118,"Y",200,"Network Problem","Network Problem","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93441335","001","000061304","AC","ES100DUR","01","NORTH POINT",90,"N",208,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95270492","002","000091473","AC","VS100DUN","01","SHEUNG SHUI",28,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95627485","001","000088485","AC","PF100DUN","01","KWAI CHUNG",18,"N",138,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95430021","001","000086281","AC","VS100DUN","01","HUNG HOM",24,"N",160,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","72121536","001","000007930","AC","VS100DUR","01","YUEN LONG",192,"N",160,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94334950","001","000071735","AC","PF100DUV","01","TO KWA WAN",59,"N",124,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93916203","001","000065566","AC","VS100DUN","01","CHAI WAN",77,"Y",190,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
31-MAR-19,"GN01555","CN00001895","73795924","001","000014092","AC","EA6M6MFMRN","01","CHEUNG SHA WAN",171,"N",1050,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94168598","001","000069091","AC","VS100DUN","01","TUEN MUN",67,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95478152","001","000088458","AC","PF1KDUV","01","TSIM SHA TSUI",23,"N",349,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94447257","001","000073477","AC","VS100DUR","01","HUNG HOM",54,"Y",243,"(R) Coverage Issue: Low speed coverage (customer requests 100M)","(R) Coverage Issue","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95623179","001","000088450","AC","PF100DUN","01","CAUSEWAY BAY",18,"N",164,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93307973","001","000060704","AC","VS100DUR","01","NORTH POINT",92,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95538237","001","000087466","AC","VS100FSN","01","KWUN TONG",21,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94915113","001","000080486","AC","VS100DUR","01","HUNG HOM",38,"N",124,"","","N","SCFY"
31-MAR-19,"GN11280","CN00014942","95383899","001","000085705","AC","PF1000FSN","01","WAN CHAI",25,"N",580,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95890216","001","000091427","AC","PF100FSN","01","KWUN TONG",13,"N",220,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91790972","003","000074768","AC","PF100DUR","01","MEI FOO",109,"N",225,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95474094","001","000086874","AC","PF100DUN","01","TSUEN WAN",23,"N",164,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","77377141","001","000027001","AC","EPXMXMDUXX","01","SAI YING PUN",138,"N",176,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95136636","001","000082949","AC","VS100DUSA","01","KENNEDY TOWN",31,"N",158,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94845302","001","000079532","AC","VAXMXMFSXX","01","TUEN MUN",40,"N",508,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94682069","001","000076926","AC","VPXMXMDURN","01","NGAU TAU KOK",46,"N",163,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","77812212","001","000027360","AC","VS100DUN","01","TUEN MUN",137,"N",160,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","71785679","001","000063580","AC","PF100DUPR","01","TAI KOK TSUI",197,"N",233,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94729670","001","000077728","AC","ES100DUR","01","MONG KOK",44,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95598801","001","000088204","AC","VS100DUN","01","TSUEN WAN",19,"N",280,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93990968","001","000066706","AC","VS030DUN","01","TSIM SHA TSUI",74,"N",816,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94876026","001","000086385","AC","ES100DUN","01","TSIM SHA TSUI",39,"N",1777.58,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91505552","001","000082002","AC","VS100DUR","01","TUEN MUN",113,"N",800,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96068507","001","000092847","AC","VS100DUN","01","TUEN MUN",9,"N",183,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94418571","001","000073097","AC","VS100FSR","01","SHAM SHUI PO",55,"N",354,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90554502","001","000061222","AC","PF100DUR","01","TSUEN WAN",127,"N",476,"","","N","SCFY"
31-MAR-19,"GN01279","CN00001428","94784717","001","000078664","AC","PF1000DUNW0","01","FANLING",42,"N",,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","93380772","001","000061043","AC","VS030DUR","01","YAU MA TEI",91,"N",152,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94484169","001","000073975","AC","VS100DUR","01","SHA TIN",52,"N",170,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95164521","001","000083228","AC","VS100FSR","01","KWUN TONG",31,"N",317,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92507979","001","000057924","AC","VPXMXMDURN","01","KWAI CHUNG",101,"N",136,"","","N","SCFY"
31-MAR-19,"GN00898","CN00000791","73742157","004","000060442","AC","VS010FSN","01","TSIM SHA TSUI",172,"Y",23305.61,"No Use","No Use","N","SCFD"
31-MAR-19,"GN00930","CN00014650","95315339","001","000084796","AC","VS100FSR","01","KOWLOON BAY",27,"N",395,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95564662","001","000087812","AC","PF100DUN","01","TSUEN WAN",20,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","74395518","001","000016756","AC","EAXMXMFM2X","01","TSIM SHA TSUI EAST",163,"N",585,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92356757","001","000057358","AC","VPXMXMDUXX","01","TSEUNG KWAN O",102,"N",163,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95194155","001","000083514","AC","VS100DUN","01","SAN PO KONG",30,"N",200,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94502366","001","000074190","AC","PF300FSR","01","WAN CHAI",52,"N",608,"","","N","SCFY"
31-MAR-19,"GN09610","CN00013087","94283736","001","000070608","AC","VS100DUN","01","KWUN TONG",62,"N",208,"","","N","SCFY"
31-MAR-19,"GN11252","CN00014914","93758415","001","000063884","AC","PF1000FSR","01","KWUN TONG",84,"N",716,"","","N","SCFY"
31-MAR-19,"GN00105","CN00000136","94569910","001","000075056","AC","PF100F8N","01","KWUN TONG",50,"N",1200,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","75936443","001","000085990","AC","VS100DUN","01","WONG CHUK HANG",144,"N",100,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95112512","001","000082659","AC","PF100DUR","01","SHEUNG WAN",32,"N",376.71,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94293651","001","000070857","AC","VS100DUN","01","SHA TIN",62,"N",260,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94883428","001","000086176","AC","PF100DUN","01","TSUEN WAN",39,"N",278,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95227146","001","000083886","AC","PF100FSN","01","TSING YI",29,"N",338,"","","N","SCFY"
31-MAR-19,"GN00941","CN00000845","73558694","005","000087724","AC","PF100F6H","01","SHA TIN",174,"N",7110,"","","N","SCFD"
31-MAR-19,"GN05881","CN00008783","93949113","002","000076767","AC","VS100FSR","01","SAN PO KONG",75,"N",14050,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95871109","001","000091288","AC","VS100DUN","01","TSUEN WAN",13,"N",155,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94272770","001","000070509","AC","VS100DUN","01","CHAI WAN",62,"N",180,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95013165","001","000081760","AC","PF1000F6N","01","HUNG HOM",35,"N",1980,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95656401","001","000088871","AC","VS100DUN","01","KWUN TONG",18,"N",90,"","","N","SCFY"
31-MAR-19,"GN01279","CN00001438","93894269","003","000073640","AC","VPXMXMDURN","01","CHEK LAP KOK",78,"N",3318,"","","N","SCFD"
31-MAR-19,"GN02632","CN00003840","93500478","001","000061616","AC","VAXMXMFSRN1","01","YAU MA TEI",89,"N",888,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95443024","001","000086450","AC","PF300DUN","01","WONG TAI SIN",24,"N",448,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95668836","001","000089007","AC","PF100FSN","01","SHA TIN",17,"N",158,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95408241","001","000085958","AC","VS100DUN","01","KWUN TONG",25,"N",95,"","","N","SCFY"
31-MAR-19,"GN00423","CN00006237","95413472","001","000083493","AC","PF300DUN","01","YUEN LONG",25,"N",6287.89,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","96029541","001","000092579","AC","PF1000DUN","01","CENTRAL DISTRICT",10,"N",188,"","","N","SCFY"
31-MAR-19,"GN06180","CN00009142","90569765","002","000069957","AC","VS030DUN","01","SHA TIN",127,"N",3198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73725426","001","000013715","AC","VS100DUN","01","TUEN MUN",172,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95696522","001","000089437","AC","VPXMXMDUXX","01","KWAI CHUNG",17,"N",108,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95365243","001","000085521","AC","ES100DUN","01","SHEUNG SHUI",26,"N",150,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95670972","001","000089140","AC","VS100DUN","01","YAU MA TEI",17,"N",168,"","","N","SCFY"
31-MAR-19,"GN06808","CN00010011","94560042","002","000078572","AC","VS100FSR","01","SHA TIN",50,"N",160,"","","N","SCFY"
31-MAR-19,"GN01885","CN00004889","94425220","001","000073189","AC","PF100FSR","01","TUEN MUN",55,"N",10578,"","","N","SCFD"
31-MAR-19,"GN00423","CN00006237","71308050","001","000075018","AC","PF100FSR","01","TSING YI",201,"N",161562.7,"","","N","SCFD"
31-MAR-19,"GN00423","CN00006237","71308050","001","000074132","AC","PF100FSR","01","TSIM SHA TSUI",201,"Y",161562.7,"(R) Others","(R) Others","N","SCFD"
31-MAR-19,"GN99999","CN99999999","76957612","001","000026660","AC","VS030DUR","01","SHA TIN",139,"N",170,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95483137","001","000086958","AC","VS100DUN","01","TUEN MUN",23,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","78999398","005","000089681","AC","PF300DUN","01","TUEN MUN",135,"N",146,"","","N","SCFY"
31-MAR-19,"GN03823","CN00005879","94322641","003","000076133","AC","PF100F8N1","01","SHAU KEI WAN",60,"Y",29798,"(R) Others","(R) Others","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94511557","001","000086484","AC","PF100DUN","01","MONG KOK",52,"N",319,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95893905","001","000091465","AC","PF100FSN","01","QUARRY BAY",13,"N",189,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90942483","001","000038080","AC","VAXMXMFSXX","01","WAN CHAI",121,"N",397,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95027405","001","000081887","AC","VS100DUR","01","TUEN MUN",34,"N",120,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94659729","001","000076531","AC","VS100DUR","01","TUEN MUN",47,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","76721471","001","000026247","AC","VS100FSN","01","SHEUNG WAN",140,"N",242,"","","N","SCFY"
31-MAR-19,"GN11273","CN00014935","94694577","001","000077141","AC","VS030F6R","01","WAN CHAI",45,"N",1350,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96044078","001","000092659","AC","PF1KDUV","01","MA ON SHAN",10,"N",180,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94658994","001","000054586","AC","VS100DUR","01","TSUEN WAN",47,"N",1793,"","","N","SCFY"
31-MAR-19,"GN00401","CN00001086","93969368","011","000073544","AC","PF1000DUNW0","01","MA ON SHAN",75,"N",6090,"","","N","SCFD"
31-MAR-19,"GN09360","CN00012837","70986823","001","000003595","AC","VS100FSN","01","SHA TIN",205,"N",396,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96024534","001","000092516","AC","VS100FSN","01","CHEUNG SHA WAN",10,"N",168,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90861253","002","000089439","AC","PF100DUN","01","TSUEN WAN",122,"N",230,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93532844","001","000090947","AC","VS100DUN","01","SAN PO KONG",88,"N",238,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91234591","001","000077638","AC","VS100DUR","01","CENTRAL DISTRICT",117,"Y",1688,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","N","SCFY"
31-MAR-19,"GN00401","CN00000642","70243704","016","000069020","AC","PF100FSR","01","TSIM SHA TSUI",231,"N",47302,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94344660","001","000092430","AC","PF100FSN","01","WAN CHAI",59,"N",398,"","","N","SCFY"
31-MAR-19,"GN00108","CN00011873","94693801","123","000087962","AC","PF1000DUNW0","01","MONG KOK",46,"N",,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","91235903","001","000047137","AC","VS100DUN","01","KWAI CHUNG",117,"N",200,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93274769","001","000060488","AC","VS100DUN","01","NORTH POINT",92,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90575747","001","000032113","AC","VS030DUR","01","KWAI CHUNG",127,"N",178,"","","N","SCFY"
