"IMAGE","GN","CN","ACCT_NO","CONT_NO","LINE_NO","LINE_STAT","SERV_CODE","BILL_CYCL","DISTRICT","TENURE","CHURN","SECURED_REVENUE","CHURN_REASON","CHURN_GROUP","CURRENT_MTH_CHURN","COSTCENTRE"
30-JUN-19,"GN99995","CN99999995","72626153","001","000010064","AC","ES100DUR","01","CHAI WAN",185,"N",227.33,"","","N","SCFY"
30-JUN-19,"GN03888","CN00006328","94206224","002","000069592","AC","VS030DUIR","01","KWAI CHUNG",65,"N",1196,"","","N","SCFD"
30-JUN-19,"GN99996","CN99999996","94330479","001","000071662","AC","VS100DUN","01","CAUSEWAY BAY",60,"N",190,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95308615","001","000084720","AC","PF100FSN","01","SAN PO KONG",27,"N",260,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96234737","001","000094196","AC","PF1KFSV","01","KOWLOON CITY",6,"N",325,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94847704","001","000079553","AC","ES100FSR","01","KWAI CHUNG",40,"N",316,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94536810","001","000074600","AC","VS100DUR","01","TUEN MUN",51,"N",170,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","93363281","001","000070582","AC","VS100FSN","01","NORTH POINT",91,"N",1906,"","","N","SCFY"
30-JUN-19,"GN07591","CN00010797","94606795","001","000075622","AC","VAXMXMFMRN","01","TSUEN WAN",49,"N",1067,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94556099","001","000074870","AC","VPXMXMDURN","01","HUNG HOM",50,"N",150,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94086790","001","000067978","AC","VS100DUN","01","TSUEN WAN",70,"N",228,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91979559","001","000062297","AC","VS030DUR","01","CAUSEWAY BAY",107,"N",351,"","","N","SCFY"
30-JUN-19,"GN00791","CN00000617","94732732","007","000082990","AC","VS100FSR","01","HUNG HOM",44,"N",38060,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","93826634","001","000064179","AC","VS050DUN","01","TUEN MUN",81,"N",190,"","","N","SCFY"
30-JUN-19,"GN00401","CN00006246","92700566","008","000064260","AC","PF100FSN","01","TAI PO",99,"N",9091,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","95078200","001","000082342","AC","PF1000DUNW0","01","TSIM SHA TSUI",33,"N",,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","75444315","001","000022058","AC","VS100DUR","01","KOWLOON BAY",150,"N",534,"","","N","SCFY"
30-JUN-19,"GN07109","CN00010314","90792276","002","000075771","AC","VAXMXMFSXX","01","CENTRAL DISTRICT",123,"Y",4556.87,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94081734","001","000067923","AC","VS100DUN","01","CAUSEWAY BAY",71,"N",124,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","92274943","001","000076344","AC","VAXMXMFSRN1","01","TSIM SHA TSUI",103,"N",338,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","74172545","005","000081725","AC","VS030FSR","01","KOWLOON BAY",167,"N",1094,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","93368967","001","000060989","AC","VS100DUN","01","KWUN TONG",91,"N",178,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95842852","001","000091043","AC","VS100DUSA","01","TSING YI",14,"N",180,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","94086022","001","000067971","AC","VS100DUN","01","TSUEN WAN",70,"N",192,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","90378449","001","000033643","AC","VS030DUN","01","KWAI CHUNG",130,"N",160,"","","N","SCFY"
30-JUN-19,"GN06324","CN00009328","93626778","001","000090241","AC","VS100DUN","01","NORTH POINT",87,"N",378,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","71626493","001","000056807","AC","PF100DUR","01","LAI CHI KOK",199,"N",410,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","73679623","002","000079614","AC","PF100DUR","01","TSUEN WAN",172,"N",216,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94454568","001","000073570","AC","VS100DUN","01","HUNG HOM",53,"N",140,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95950101","001","000091956","AC","VS100DUN","01","KWUN TONG",12,"N",138,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","91858183","001","000085760","AC","VS100DUSA","01","SHA TIN",108,"N",388,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","93924793","001","000065717","AC","ES100DUN","01","KWUN TONG",76,"N",381.4,"","","N","SCFY"
30-JUN-19,"GN03051","CN00006094","95315701","001","000084841","AC","PF1000DUNW0","01","LAU FAU SHAN",27,"N",,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95152690","001","000083125","IS","VS100DUN","01","CAUSEWAY BAY",31,"N",,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","90784570","002","000066373","AC","VPXMXMDUXX","01","SHA TIN",124,"N",136,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95940912","001","000091886","AC","VS100FSN","01","LAI CHI KOK",12,"N",188,"","","N","SCFY"
30-JUN-19,"GN11317","CN00014979","94115318","001","000068269","AC","PF100FSR","01","KWUN TONG",69,"N",260,"","","N","SCFY"
30-JUN-19,"GN09624","CN00013101","77981819","001","000027452","AC","VS030DUN","01","CHEUNG SHA WAN",137,"N",1250,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94606183","001","000091908","AC","PF100DUN","01","LAI CHI KOK",49,"N",320,"","","N","SCFY"
30-JUN-19,"GN03528","CN00005343","94830619","001","000079568","AC","PF100FSN","01","CENTRAL DISTRICT",41,"N",1500,"","","N","SCFD"
30-JUN-19,"GN00423","CN00006237","71308050","006","000072814","AC","PF1000DUNWR","01","SHEUNG WAN",201,"N",168761.2,"","","N","SCFD"
30-JUN-19,"GN10537","CN00014014","95013173","001","000081762","AC","PF1000FSN","01","KWAI CHUNG",35,"N",800,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95416087","001","000086065","AC","VS100DUN","01","KWUN TONG",24,"N",90,"","","N","SCFY"
30-JUN-19,"GN10892","CN00014369","95872081","001","000091301","AC","VS100FSN","01","TSIM SHA TSUI",13,"N",198,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91434514","001","000051444","AC","PF100DUR","01","KWUN TONG",114,"N",228,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","71912349","001","000033352","AC","VS100DUN","01","CHEUNG SHA WAN",195,"N",248,"","","N","SCFY"
30-JUN-19,"GN01173","CN00001260","94267440","001","000071523","AC","PFJCOCBL1R","01","MA ON SHAN",62,"N",188030,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","74781485","001","000018680","AC","EPXMXMDURN","01","HUNG HOM",158,"N",164,"","","N","SCFY"
30-JUN-19,"GN08920","CN00012397","94942182","001","000080927","AC","PF100DUV","01","CENTRAL DISTRICT",37,"N",320,"","","N","SCFY"
30-JUN-19,"GN00502","CN00009435","94379971","001","000075873","AC","EAXMXMFSRN1","01","WAN CHAI",57,"N",10850,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","75847251","001","000024339","AC","VS100DUN","01","TSUEN WAN",145,"N",190,"","","N","SCFY"
30-JUN-19,"GN00412","CN00004155","94267036","001","000074734","AC","PF1000DUNW0","01","YUEN LONG",62,"N",42100,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","93896835","001","000065223","AC","VS030DUN","01","KWUN TONG",78,"Y",198,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY"
30-JUN-19,"GN99995","CN99999995","72240781","001","000085614","AC","VS100DUN","01","KWAI CHUNG",191,"N",470,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","92545680","001","000086237","AC","VS100DUN","01","SHA TIN",100,"N",164,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","94039922","001","000067293","AC","VS100DUN","01","HUNG HOM",72,"N",188,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95639951","001","000088674","AC","PF1KF8XH","01","SHA TIN",18,"N",2390,"","","N","SCFY"
30-JUN-19,"GN00401","CN00006246","92700566","009","000064262","AC","PF100FSR","01","TAI PO",99,"N",9091,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","71416630","001","000004854","AC","VS100FSR","01","KOWLOON BAY",200,"N",401,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","95612024","001","000088296","AC","ES100FSN","01","TSIM SHA TSUI EAST",19,"N",436,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","95587770","001","000088057","AC","ES100DUN","01","TSUEN WAN",19,"N",90,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","90751439","001","000034423","AC","VS100FSR","01","KWAI CHUNG",124,"N",,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","75875146","001","000079624","AC","VS100FSR","01","SHA TIN",144,"N",438,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","91229179","001","000046935","AC","VPXMXMDUXX","01","MONG KOK",117,"N",128,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95535365","002","000090820","AC","PF100DUN","01","TSEUNG KWAN O",21,"N",248,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","92837699","003","000077049","AC","VS100DUR","01","HUNG HOM",97,"N",360,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95020905","001","000081831","AC","VS100DUR","01","KWAI CHUNG",35,"N",132,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94378023","001","000072396","AC","VS100DUN","01","HUNG HOM",57,"N",452.3,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95859815","001","000091180","AC","VS100DUN","01","KOWLOON BAY",13,"N",90,"","","N","SCFY"
30-JUN-19,"GN00412","CN00000175","74251737","003","000089280","AC","PF100DUH","01","SHAU KEI WAN",166,"N",47499,"","","N","SCFD"
30-JUN-19,"GN99996","CN99999996","93913267","001","000065498","AC","VS030DUR","01","ABERDEEN",77,"N",621.83,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94773637","001","000088112","AC","VPXMXMDUXX","01","POK FU LAM",42,"N",153,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91830182","001","000054844","AC","ES100DUN","01","HUNG HOM",109,"N",198,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96098041","001","000093102","AC","PF100DUN","01","MA ON SHAN",9,"N",138,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","93406114","001","000061125","AC","VAXMXMFSRN1","01","KWAI CHUNG",90,"N",405,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96263355","001","000094433","AC","VS100DUN","01","TSUEN WAN",5,"N",,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","94973526","001","000081352","AC","PF100DUR","01","CAUSEWAY BAY",36,"N",90,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95828703","001","000090937","AC","VS100FSN","01","KWAI CHUNG",14,"N",120,"","","N","SCFY"
30-JUN-19,"GN07831","CN00011047","91268920","002","000053849","AC","VS100FSR","01","TSIM SHA TSUI EAST",117,"N",1750,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96188289","001","000093793","AC","PF1000DUN","01","SHA TIN",7,"N",212,"","","N","SCFY"
30-JUN-19,"GN11289","CN00014951","93785202","001","000070398","AC","PF100FSN","01","FANLING",83,"N",45677.67,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94794104","001","000078720","AC","VS100DUSA","01","MONG KOK",42,"N",160,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","90960808","001","000039292","AC","VS100DUR","01","SHA TIN",121,"N",170,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96188388","001","000093800","AC","PF100DUN","01","KWUN TONG",7,"N",268,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","93393858","001","000087956","AC","PF100FSN","01","CENTRAL DISTRICT",91,"N",220,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94783362","001","000078552","AC","VS100DUR","01","LAI CHI KOK",42,"N",90,"","","N","SCFY"
30-JUN-19,"GN07109","CN00010314","90792276","002","000093229","AC","PF300FSH","01","CENTRAL DISTRICT",123,"N",4556.87,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96261912","001","000094423","AC","PF100FSN","01","WANG TAU HOM",5,"N",,"","","N","SCFY"
30-JUN-19,"GN00412","CN00004155","94267036","002","000089783","AC","PF100DU1PW","01","SHEUNG SHUI",62,"N",42100,"","","N","SCFD"
30-JUN-19,"GN01848","CN00006325","93289973","003","000089936","AC","PF100FSH","01","WAN CHAI",92,"N",1680,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","76484278","001","000025940","AC","VS030DUR","01","KOWLOON BAY",140,"N",210,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","90685561","001","000033276","AC","VS100DUN","01","TSUEN WAN",125,"N",230,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94111515","001","000068232","AC","PF300DUN","01","KWAI CHUNG",69,"N",348,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96079058","001","000092928","AC","PF1000DUP","01","NGAU TAU KOK",9,"N",238,"","","N","SCFY"
30-JUN-19,"GN01173","CN00001260","94267440","001","000070749","AC","PF100F8RBS","01","KOWLOON BAY",62,"N",188030,"","","N","SCFD"
30-JUN-19,"GN11306","CN00014968","75420042","001","000021913","AC","VS100F6N","01","SHA TIN",150,"N",1790,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94387263","001","000072555","AC","PF100DUN","01","LAI CHI KOK",57,"N",178,"","","N","SCFY"
30-JUN-19,"GN01279","CN00001440","91332197","001","000075261","AC","VAXMXMFSXX","01","QUARRY BAY",115,"N",2850,"","","N","SCFD"
30-JUN-19,"GN99999","CN99999999","96255682","001","000094350","AC","PF1000DUN","01","TAI PO",5,"N",,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95243291","001","000084024","AC","VS100DUR","01","KWUN TONG",29,"N",388.27,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","95679239","001","000089232","AC","ES100DUN","01","WAN CHAI",17,"N",138,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","90603549","001","000032278","AC","PF100DUN","01","TUEN MUN",126,"N",178,"","","N","SCFY"
30-JUN-19,"GN00418","CN00001142","70245212","021","000084982","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","91190504","001","000045399","AC","VS100FSN","01","TSUEN WAN",118,"N",320,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95850327","001","000094168","AC","PF100DUN","01","TSIM SHA TSUI",14,"N",575,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","94053071","001","000067459","AC","VAXMXMFSXX","01","WAN CHAI",72,"N",242,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","91249615","001","000093930","AC","PF1000FSN","01","CHAI WAN",117,"N",426,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","90040353","001","000028134","AC","VS100DUR","01","NORTH POINT",135,"N",198,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","90361510","001","000030051","AC","PF100DUR","01","SHEUNG WAN",130,"N",150,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","91372979","001","000050703","AC","VS100DUN","01","KWUN TONG",115,"N",140,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95981403","001","000092181","AC","VS100DUN","01","KENNEDY TOWN",11,"N",90,"","","N","SCFY"
30-JUN-19,"GN02137","CN00003222","75045096","001","000019980","AC","VS030F6R","01","HUNG HOM",155,"N",1200,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","90231911","002","000056469","AC","PF100FSR","01","TSUEN WAN",132,"N",528,"","","N","SCFY"
30-JUN-19,"GN00421","CN00005529","71590046","001","000016302","AC","VPXMXMDUXX","01","TUEN MUN",199,"N",8574,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","74291576","001","000016277","AC","VS100DUR","01","WONG CHUK HANG",165,"N",144,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94725280","001","000087921","AC","VS100DUN","01","TSIM SHA TSUI",44,"N",180,"","","N","SCFY"
30-JUN-19,"GN09210","CN00012687","94479938","001","000073907","AC","PF500FSN","01","QUEENSWAY",53,"N",1366,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","91492074","001","000052340","AC","VPXMXMDUXX","01","KWAI CHUNG",113,"N",136,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94017928","001","000067030","AC","VS100FSN","01","SHA TIN",73,"N",306,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94992005","001","000081948","AC","PF1000FSH","01","SHEUNG WAN",35,"N",1486,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94971355","001","000081295","IS","PF300FSN","01","WAN CHAI",36,"N",,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","74977471","001","000019569","AC","VS100DUN","01","TUEN MUN",156,"N",140,"","","N","SCFY"
30-JUN-19,"GN00898","CN00000791","73742157","030","000080553","AC","VPXMXMDURN","01","CENTRAL DISTRICT",172,"N",24172,"","","N","SCFD"
30-JUN-19,"GN00401","CN00000642","72536006","011","000070692","AC","PF1000DUPW0","01","MEI FOO",186,"N",373.5,"","","N","SCFD"
30-JUN-19,"GN99996","CN99999996","94134442","001","000068517","AC","VS100DUN","01","MONG KOK",68,"N",90,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95271367","001","000084310","AC","VPXMXMDURN","01","MONG KOK",28,"N",128,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91500710","002","000052765","AC","ES030DUN","01","KWUN TONG",113,"N",218,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95828661","001","000090908","AC","PF100DUN","01","TSIM SHA TSUI EAST",14,"N",90,"","","N","SCFY"
30-JUN-19,"GN06394","CN00009510","93968188","001","000090587","AC","PF500F6N","01","CHEUNG SHA WAN",75,"N",6596,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","74784281","002","000077043","AC","VS100DUR","01","CENTRAL DISTRICT",158,"N",174,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91079079","001","000087369","AC","ES100DUN","01","CENTRAL DISTRICT",119,"N",948,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","95063814","001","000082204","AC","PF100DUR","01","SHEUNG WAN",33,"N",95,"","","N","SCFY"
30-JUN-19,"GN02137","CN00003222","75047977","001","000019997","AC","VS030FSR","01","HUNG HOM",155,"N",900,"","","N","SCFY"
30-JUN-19,"GN00898","CN00000791","73742157","004","000060443","AC","VS010FSN","01","TSIM SHA TSUI",172,"Y",24172,"No Use","No Use","N","SCFD"
30-JUN-19,"GN00418","CN00001142","70245212","021","000085023","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
30-JUN-19,"GN01279","CN00001438","93894269","001","000065180","AC","VAXMXMFSXX","01","CHEK LAP KOK",78,"N",3318,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","95102505","001","000082560","AC","VS100DUR","01","CENTRAL DISTRICT",32,"N",261,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95633186","001","000088545","AC","PF100FSV","01","SHA TIN",18,"N",205,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94766870","001","000087931","AC","VS100DUN","01","KOWLOON BAY",43,"N",338,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","92032713","001","000055945","AC","VAXMXMFSXX","01","SAN PO KONG",106,"N",311,"","","N","SCFY"
30-JUN-19,"GN03757","CN00005813","93928166","001","000065778","AC","EPXMXMDUXX","01","TAI PO",76,"N",163,"","","N","SCFD"
30-JUN-19,"GN99999","CN99999999","75146522","001","000090017","AC","VS100FSN","01","CAUSEWAY BAY",153,"N",198,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","91488379","001","000080712","AC","VS100DUR","01","KWUN TONG",113,"N",114,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","95529558","001","000087629","AC","PF300DUN","01","KWUN TONG",21,"N",708,"","","N","SCFY"
30-JUN-19,"GN11247","CN00014908","95221727","001","000083834","AC","PF300F6R","01","KWAI CHUNG",29,"Y",2629.9,"Reason not provided","","N","SCFY"
30-JUN-19,"GN00418","CN00001142","70245212","002","000018494","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","95712535","001","000089572","AC","PF100DUN","01","KWAI CHUNG",16,"N",583,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94174992","001","000069188","AC","VS100DUN","01","KWAI CHUNG",66,"N",280,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","73944209","001","000044605","AC","VS100DUN","01","KOWLOON BAY",169,"N",544,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93306322","001","000060693","AC","VS100FSR","01","KOWLOON BAY",92,"N",273,"","","N","SCFY"
30-JUN-19,"GN07638","CN00010849","94643525","001","000089381","AC","VAXMXMF8X","01","CENTRAL DISTRICT",48,"N",4020,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93740702","001","000086688","IS","VS100DUN","01","CHAI WAN",85,"N",,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95924783","001","000091811","AC","PF100DUN","01","TSUEN WAN",12,"N",230,"","","N","SCFY"
30-JUN-19,"GN11321","CN00014983","95560066","001","000087750","AC","PF100FSN","01","KWAI CHUNG",21,"N",4060,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95022349","001","000082020","AC","PF1000F6N","01","YUEN LONG",34,"N",4200,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96143805","001","000093421","AC","PF100DUN","01","TSIM SHA TSUI EAST",8,"N",128,"","","N","SCFY"
30-JUN-19,"GN05186","CN00008044","72150147","001","000007998","AC","VS100FSN","01","KOWLOON BAY",192,"N",300,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","94332376","001","000071670","AC","VS100DUN","01","KOWLOON BAY",60,"N",178,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95962296","001","000092037","AC","VS030FSN","01","TSUEN WAN",11,"N",218,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95121505","001","000082760","AC","VS100DUR","01","CAUSEWAY BAY",32,"N",298,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95627501","001","000088487","AC","VS100DUN","01","CAUSEWAY BAY",18,"Y",90,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95225785","001","000083869","AC","VS100FSR","01","TSUEN WAN",29,"N",2861.2,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93410314","001","000061152","AC","VS100DUR","01","KWAI CHUNG",90,"N",208,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95770145","001","000090308","AC","PF100DUN","01","SHAM SHUI PO",15,"N",118,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","90387747","001","000030177","AC","VPXMXMDUXX","01","TSUEN WAN",130,"N",100,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","95041497","001","000081990","AC","PF100DUR","01","WONG TAI SIN",34,"N",178,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96123989","001","000093285","AC","VS100DUN","01","KWUN TONG",8,"N",90,"","","N","SCFY"
30-JUN-19,"GN01833","CN00002292","79006789","017","000062235","AC","VAXMXMFSRN1","01","CHAI WAN",135,"N",13999.33,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95172797","001","000083313","AC","VS100DUR","01","KWAI CHUNG",31,"N",178,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","72106693","001","000007875","AC","VS100FSR","01","HUNG HOM",192,"N",243,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","95716361","001","000089599","AC","PF100FSV","01","SAN PO KONG",16,"N",188,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","92257609","002","000083475","AC","VS100DUR","01","NORTH POINT",104,"N",320,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95468211","001","000086822","AC","PF100DUN","01","KWAI CHUNG",23,"N",90,"","","N","SCFY"
30-JUN-19,"GN00108","CN00011873","94693801","063","000080693","AC","PF1000DUNW0","01","TSEUNG KWAN O",46,"N",,"","","N","SCFD"
30-JUN-19,"GN99997","CN99999997","93371268","001","000061003","AC","PF100DUN","01","KWUN TONG",91,"N",140,"","","N","SCFY"
30-JUN-19,"GN00133","CN00002439","72522881","001","000009735","AC","ES100FSR","01","CENTRAL DISTRICT",186,"N",4962,"","","N","SCFD"
30-JUN-19,"GN00634","CN00000330","73609141","001","000094907","AC","PF100FS28X","01","SHA TIN",173,"N",33440,"","","N","SCFD"
30-JUN-19,"GN99996","CN99999996","74155003","001","000015589","AC","VS100DUR","01","SHA TIN",167,"N",188,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91597799","001","000053394","AC","VS100DUR","01","SHA TIN",111,"N",160,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","92098409","001","000056311","AC","PF100DUR","01","TAI PO",106,"N",145,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","94959897","001","000081160","AC","PF100DUR","01","TSUEN WAN",36,"N",230,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94375607","001","000072361","AC","VS100DUN","01","WAN CHAI",57,"N",222,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96070958","001","000092881","AC","PF1KDUV","01","SHA TIN",9,"N",188,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95725172","001","000089673","AC","PF100DUN","01","SHAM SHUI PO",16,"N",95,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96198098","001","000093873","AC","VS100DUN","01","SAN PO KONG",7,"N",138,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94849262","001","000079583","AC","PF300DUR","01","FANLING",40,"N",268,"","","N","SCFY"
30-JUN-19,"GN10638","CN00014115","93814705","001","000064007","AC","VS100FSR","01","YUEN LONG",81,"N",2464,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93382315","001","000061051","AC","ES100FSN","01","CAUSEWAY BAY",91,"N",400,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","93633089","004","000068278","AC","VS030DUN","01","KWUN TONG",87,"N",746,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","92678002","001","000060730","AC","PF300DUPR","01","YAU TONG",99,"N",190,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","90293473","001","000029699","AC","PF1000FSN","01","KOWLOON BAY",131,"N",398,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94504263","001","000074212","AC","VPXMXMDURN","01","TSEUNG KWAN O",52,"N",88,"","","N","SCFY"
30-JUN-19,"GN06143","CN00009103","93858462","001","000078912","AC","VS100FSR","01","TSUEN WAN",79,"N",2976,"","","N","SCFY"
30-JUN-19,"GN00071","CN00000093","94307386","018","000094106","AC","PF1KF8XH","01","TUEN MUN",61,"N",20998,"","","N","SCFD"
30-JUN-19,"GN99996","CN99999996","92945138","001","000086419","AC","VS100DUN","01","HUNG HOM",96,"N",206,"","","N","SCFY"
